debugDFWCZK:debugUYZCP9,3,1401799426188,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 416, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugDFWCZK:debugUYZCP9,4,1401799426807,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 617, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugDFWCZK:debugUYZCP9,5,1401799429936,"{""rt"": 2110, ""hit"": false, ""feature"": 2, ""stimuli2"": ""333"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""122"", ""response"": ""3"", ""stimuli1"": ""211""}"
debugDFWCZK:debugUYZCP9,6,1401799432286,"{""rt"": 344, ""hit"": false, ""feature"": 2, ""stimuli2"": ""123"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""311"", ""response"": ""2"", ""stimuli1"": ""232""}"
debugDFWCZK:debugUYZCP9,7,1401799434838,"{""rt"": 546, ""hit"": false, ""feature"": 2, ""stimuli2"": ""322"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""233"", ""response"": ""1"", ""stimuli1"": ""111""}"
debugDFWCZK:debugUYZCP9,8,1401799437278,"{""rt"": 435, ""hit"": false, ""feature"": 2, ""stimuli2"": ""332"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""111"", ""response"": ""1"", ""stimuli1"": ""223""}"
debugDFWCZK:debugUYZCP9,9,1401799439853,"{""rt"": 571, ""hit"": true, ""feature"": 2, ""stimuli2"": ""231"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""323"", ""response"": ""3"", ""stimuli1"": ""112""}"
debugDFWCZK:debugUYZCP9,10,1401799442405,"{""rt"": 548, ""hit"": true, ""feature"": 2, ""stimuli2"": ""231"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""113"", ""response"": ""1"", ""stimuli1"": ""322""}"
debugDFWCZK:debugUYZCP9,11,1401799444910,"{""rt"": 500, ""hit"": false, ""feature"": 2, ""stimuli2"": ""223"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""112"", ""response"": ""2"", ""stimuli1"": ""331""}"
debugDFWCZK:debugUYZCP9,12,1401799447477,"{""rt"": 561, ""hit"": false, ""feature"": 2, ""stimuli2"": ""123"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""332"", ""response"": ""2"", ""stimuli1"": ""211""}"
debugDFWCZK:debugUYZCP9,13,1401799450253,"{""rt"": 771, ""hit"": false, ""feature"": 2, ""stimuli2"": ""131"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""323"", ""response"": ""2"", ""stimuli1"": ""212""}"
debugDFWCZK:debugUYZCP9,14,1401799453046,"{""rt"": 787, ""hit"": false, ""feature"": 2, ""stimuli2"": ""123"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""231"", ""response"": ""3"", ""stimuli1"": ""312""}"
debugDFWCZK:debugUYZCP9,15,1401799454050,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugDFWCZK:debugUYZCP9,16,1401799455548,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugZP86RP:debug379SFS,0,1401799667539,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugZP86RP:debug379SFS,1,1401799668725,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1181, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugZP86RP:debug379SFS,2,1401799669251,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 523, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugZP86RP:debug379SFS,3,1401799669619,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 366, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugZP86RP:debug379SFS,4,1401799670277,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 657, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugZP86RP:debug379SFS,5,1401799671973,"{""rt"": 680, ""hit"": false, ""feature"": 5, ""stimuli2"": ""112"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""321"", ""response"": ""2"", ""stimuli1"": ""233""}"
debugZP86RP:debug379SFS,6,1401799674403,"{""rt"": 424, ""hit"": false, ""feature"": 5, ""stimuli2"": ""311"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""232"", ""response"": ""1"", ""stimuli1"": ""123""}"
debugZP86RP:debug379SFS,7,1401799676908,"{""rt"": 499, ""hit"": false, ""feature"": 5, ""stimuli2"": ""333"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""122"", ""response"": ""3"", ""stimuli1"": ""211""}"
debugZP86RP:debug379SFS,8,1401799679179,"{""rt"": 267, ""hit"": false, ""feature"": 5, ""stimuli2"": ""111"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""2"", ""stimuli1"": ""222""}"
debugZP86RP:debug379SFS,9,1401799681755,"{""rt"": 571, ""hit"": false, ""feature"": 5, ""stimuli2"": ""312"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""133"", ""response"": ""2"", ""stimuli1"": ""221""}"
debugZP86RP:debug379SFS,10,1401799684043,"{""rt"": 282, ""hit"": false, ""feature"": 5, ""stimuli2"": ""311"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""223"", ""response"": ""2"", ""stimuli1"": ""132""}"
debugZP86RP:debug379SFS,11,1401799686532,"{""rt"": 482, ""hit"": false, ""feature"": 5, ""stimuli2"": ""322"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""133"", ""response"": ""1"", ""stimuli1"": ""211""}"
debugZP86RP:debug379SFS,12,1401799688978,"{""rt"": 442, ""hit"": false, ""feature"": 5, ""stimuli2"": ""121"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""212""}"
debugZP86RP:debug379SFS,13,1401799691635,"{""rt"": 651, ""hit"": true, ""feature"": 5, ""stimuli2"": ""233"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""122"", ""response"": ""2"", ""stimuli1"": ""311""}"
debugZP86RP:debug379SFS,14,1401799694050,"{""rt"": 411, ""hit"": true, ""feature"": 5, ""stimuli2"": ""322"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""113"", ""response"": ""1"", ""stimuli1"": ""231""}"
debugZP86RP:debug379SFS,15,1401799696531,"{""rt"": 471, ""hit"": true, ""feature"": 7, ""stimuli2"": ""131"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""222"", ""response"": ""3"", ""stimuli1"": ""313""}"
debugZP86RP:debug379SFS,16,1401799698915,"{""rt"": 380, ""hit"": true, ""feature"": 7, ""stimuli2"": ""311"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""133"", ""response"": ""1"", ""stimuli1"": ""222""}"
debugZP86RP:debug379SFS,17,1401799701307,"{""rt"": 386, ""hit"": true, ""feature"": 7, ""stimuli2"": ""113"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""331"", ""response"": ""1"", ""stimuli1"": ""222""}"
debugZP86RP:debug379SFS,18,1401799703754,"{""rt"": 442, ""hit"": true, ""feature"": 7, ""stimuli2"": ""321"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""212"", ""response"": ""3"", ""stimuli1"": ""133""}"
